Time,Data Year,Data Month,Chesapeake Bay Monthly Mean Streamflow,Log10(Chesapeake Bay Monthly Mean Streamflow),min value,Log10(min value),25-percentile,Log10(25-percentile),75-percentile,Log10(75-percentile),max value,Log10(max value),Rank of Chesapeake Bay Monthly Mean Streamflow,Rank of Chesapeake Bay Annual Mean Streamflow,Chesapeake Bay Annual Mean Streamflow
983,2018,8,132700,5.12287092286444,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,1,-99,-99
984,2018,9,201300,5.30384377488865,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,1,-99,-99
985,2018,10,129800,5.11327469246435,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,4,10,108000
986,2018,11,212100,5.32654066851656,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,1,-99,-99
987,2018,12,207300,5.31659930209386,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,3,-99,-99
988,2019,1,165800,5.21958452621426,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,8,-99,-99
989,2019,2,176200,5.24600590407603,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,5,-99,-99
990,2019,3,159600,5.20303288701471,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,30,-99,-99
991,2019,4,154200,5.18808437371494,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,29,-99,-99
992,2019,5,146700,5.16643011384328,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,14,-99,-99
993,2019,6,95400,4.9795483747041,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,8,-99,-99
994,2019,7,53800,4.73078227566639,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,17,-99,-99
995,2019,8,32100,4.50650503240487,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,39,-99,-99
996,2019,9,20700,4.31597034545692,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,53,-99,-99
997,2019,10,32600,4.51321760006794,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,42,1,129500
998,2019,11,68300,4.83442070368153,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,34,-99,-99
999,2019,12,76800,4.88536122003151,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,47,-99,-99
1000,2020,1,96100,4.98272338766855,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,33,-99,-99
1001,2020,2,117600,5.07040732174012,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,28,-99,-99
1002,2020,3,103100,5.01325866528352,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,65,-99,-99
1003,2020,4,125900,5.10002573010786,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,47,-99,-99
1004,2020,5,148200,5.17084820364331,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,10,-99,-99
1005,2020,6,67200,4.82736927305383,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,32,-99,-99
1006,2020,7,27100,4.43296929087441,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,60,-99,-99
1007,2020,8,38700,4.58771096501891,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,23,-99,-99
1008,2020,9,32200,4.50785587169583,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,29,-99,-99
1009,2020,10,32500,4.51188336097887,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,45,40,77833
1010,2020,11,66800,4.82477646247555,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,35,-99,-99
1011,2020,12,134900,5.1300119496719,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,12,-99,-99
1012,2021,1,92800,4.96754797621886,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,38,-99,-99
1013,2021,2,85300,4.93094903116752,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,54,-99,-99
1014,2021,3,154200,5.18808437371494,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,35,-99,-99
1015,2021,4,104700,5.01994668167884,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,59,-99,-99
1016,2021,5,81900,4.91328390176042,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,56,-99,-99
1017,2021,6,49500,4.69460519893357,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,55,-99,-99
1018,2021,7,57300,4.75815462196739,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,13,-99,-99
1019,2021,8,46800,4.67024585307412,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,15,-99,-99
1020,2021,9,111500,5.04727486738418,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,7,-99,-99
1021,2021,10,67100,4.82672252016899,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,16,29,84833
1022,2021,11,85600,4.93247376467715,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,16,-99,-99
1023,2021,12,48900,4.68930885912362,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,67,-99,-99
1024,2022,1,64000,4.80617997398389,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,60,-99,-99
1025,2022,2,121400,5.08421868673924,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,27,-99,-99
1026,2022,3,123200,5.09061070782841,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,51,-99,-99
1027,2022,4,129300,5.11159852488039,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,43,-99,-99
1028,2022,5,116400,5.06595298031387,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,32,-99,-99
1029,2022,6,45600,4.65896484266444,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,59,-99,-99
1030,2022,7,23700,4.3747483460101,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,67,-99,-99
1031,2022,8,22100,4.34439227368511,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,56,-99,-99
1032,2022,9,30400,4.48287358360875,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,32,-99,-99
1033,2022,10,28600,4.45636603312904,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,51,56,73083
1034,2022,11,55200,4.7419390777292,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,45,-99,-99
1035,2022,12,96600,4.98497712641549,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,31,-99,-99
1036,2023,1,110600,5.04375512696868,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,23,-99,-99
1037,2023,2,79800,4.90200289135073,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,57,-99,-99
1038,2023,3,100100,5.00043407747932,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,69,-99,-99
